"group_members","recommendations"
"[5903, 1281, 7145, 3016]","[822, 3076, 2651, 120677, 36218, 31260, 126163, 148228, 13, 108687]"
"[6718, 685, 1771, 6649]","[3076, 120677, 108687, 169786, 171, 2651, 148228, 36218, 13, 220308]"
"[6120, 1867, 1535, 3548]","[36218, 3076, 70323, 478, 129622, 68448, 148228, 822, 120677, 173346]"
"[4257, 42, 6445, 7816]","[3076, 70323, 36218, 169786, 120677, 822, 156129, 478, 9220, 10547]"
"[437, 4155, 7808, 314]","[36218, 3076, 120677, 822, 148228, 169786, 31260, 199792, 173346, 68448]"
"[1020, 7014, 1288, 1870]","[169786, 36218, 120677, 3076, 70323, 205059, 285774, 220308, 822, 156129]"
"[5869, 5951, 723, 7145]","[822, 3076, 120677, 169786, 2651, 13, 148228, 108687, 36218, 31260]"
"[3117, 750, 7873, 7050]","[822, 36218, 3076, 31260, 120677, 2651, 68448, 126163, 110327, 148228]"
"[6126, 5869, 2864, 4021]","[169786, 120677, 205059, 3076, 10547, 285774, 77423, 93260, 36218, 220308]"
"[6345, 888, 3981, 2864]","[3076, 822, 120677, 169786, 36218, 2651, 31260, 108687, 13, 40692]"
"[5603, 3644, 6851, 1340]","[3076, 2651, 120677, 822, 108687, 148228, 163412, 173346, 144733, 143884]"
"[3016, 5163, 6849, 4889]","[822, 230802, 3076, 148228, 126163, 36218, 173346, 163412, 2651, 478]"
"[2231, 6291, 6830, 1659]","[822, 3076, 2651, 120677, 31260, 163412, 108687, 148228, 143884, 173346]"
"[2436, 6845, 7014, 5224]","[169786, 36218, 120677, 822, 199792, 285774, 31260, 77423, 236457, 3076]"
"[5094, 5965, 4761, 3338]","[178900, 230802, 70323, 244992, 254640, 225694, 39856, 204583, 173346, 148228]"
"[75, 1317, 213, 6829]","[36218, 822, 3076, 169786, 70323, 126163, 120677, 178900, 156129, 148228]"
"[4584, 1574, 6377, 5316]","[822, 2651, 3076, 172, 163412, 54043, 120677, 148228, 432, 230802]"
"[7689, 4825, 788, 1219]","[36218, 822, 3076, 169786, 120677, 70323, 31260, 126163, 35677, 199792]"
"[1651, 6398, 2354, 7195]","[822, 3076, 36218, 126163, 173346, 2651, 148228, 70323, 31260, 163412]"
"[500, 496, 2, 2913]","[70323, 244992, 2511, 146508, 169786, 205059, 254640, 285774, 822, 100423]"
"[1923, 3548, 3960, 7050]","[822, 2651, 3076, 230802, 148228, 163412, 31260, 54043, 126163, 84876]"
"[3136, 3548, 286, 5844]","[822, 2651, 3076, 163412, 204583, 84876, 230802, 172, 176494, 2453]"
"[3677, 4784, 3338, 7892]","[822, 230802, 2651, 3076, 163412, 148228, 204583, 173346, 54043, 126163]"
"[1535, 42, 6943, 5762]","[36218, 70323, 3076, 129622, 478, 9220, 156129, 120677, 822, 68448]"
"[6291, 5044, 2943, 1264]","[822, 172, 54043, 3076, 2651, 50, 40834, 2453, 230802, 432]"
"[1279, 658, 4944, 552]","[36218, 3076, 68448, 120677, 822, 31260, 169786, 147020, 30549, 148228]"
"[3751, 231, 975, 6842]","[822, 3076, 120677, 36218, 169786, 31260, 2651, 108687, 35677, 220308]"
"[2522, 2077, 5707, 62]","[822, 36218, 3076, 478, 2651, 148228, 70323, 173346, 129622, 230802]"
"[6386, 7940, 409, 4102]","[36218, 3076, 129622, 478, 68448, 822, 148228, 173346, 54043, 50]"
"[6831, 689, 999, 1344]","[822, 3076, 2651, 148228, 120677, 173346, 31260, 163412, 126163, 36218]"
"[3331, 2436, 384, 3616]","[822, 36218, 3076, 120677, 169786, 31260, 70323, 68448, 173346, 478]"
"[5785, 3138, 500, 3443]","[822, 36218, 3076, 129622, 478, 68448, 9220, 120677, 50381, 432]"
"[1040, 1465, 3338, 118]","[3076, 120677, 148228, 199792, 144733, 108687, 169786, 2651, 220308, 173346]"
"[1298, 6536, 4293, 6930]","[822, 3076, 36218, 120677, 169786, 31260, 148228, 2651, 173346, 199792]"
"[7560, 7279, 4413, 1040]","[822, 230802, 148228, 173346, 3076, 2651, 126163, 163412, 178900, 70323]"
"[4256, 5546, 3644, 6860]","[3076, 36218, 478, 129622, 70323, 148228, 2223, 178900, 9220, 39856]"
"[6120, 7631, 103, 698]","[156129, 188834, 171, 178900, 70323, 129622, 225694, 147949, 131357, 147151]"
"[1005, 6940, 5163, 5745]","[230802, 178900, 63268, 39856, 129622, 204583, 70323, 822, 478, 46213]"
"[2414, 2951, 2111, 7394]","[822, 36218, 70323, 3076, 148228, 173346, 126163, 230802, 163412, 478]"
"[460, 1005, 2864, 3345]","[822, 3076, 36218, 31260, 2651, 120677, 68448, 169786, 163412, 478]"
"[2023, 7145, 2936, 1512]","[36218, 3076, 68448, 120677, 169786, 70323, 1927, 93260, 147020, 50381]"
"[4940, 6183, 6159, 6842]","[36218, 822, 70323, 3076, 478, 129622, 148228, 39856, 68448, 9220]"
"[3919, 460, 3299, 1336]","[822, 3076, 39856, 230802, 478, 129622, 2651, 178900, 163412, 173346]"
"[1538, 68, 2187, 111]","[822, 3076, 36218, 148228, 70323, 173346, 120677, 126163, 478, 163412]"
"[4663, 4996, 7940, 5351]","[822, 3076, 2651, 230802, 478, 148228, 54043, 50, 173346, 172]"
"[2854, 2886, 5819, 2266]","[36218, 147020, 40834, 68448, 70323, 3076, 129622, 50381, 478, 2223]"
"[5163, 2901, 3357, 3378]","[244992, 70323, 254640, 178900, 2511, 126163, 225694, 156129, 147151, 169786]"
"[3426, 3100, 5151, 231]","[822, 36218, 3076, 68448, 478, 2651, 31260, 163412, 70323, 230802]"
"[4996, 2057, 1326, 4677]","[822, 2651, 3076, 120677, 108687, 31260, 13, 148228, 18602, 66589]"
"[807, 4098, 688, 3461]","[36218, 822, 70323, 230802, 147020, 148228, 68448, 173346, 478, 129622]"
"[3889, 971, 723, 1659]","[36218, 822, 148228, 230802, 173346, 3076, 68448, 54043, 147020, 126163]"
"[3644, 3083, 2443, 1535]","[171, 188834, 156129, 178900, 70323, 225694, 62871, 147151, 3076, 129622]"
"[3576, 3593, 2913, 4555]","[822, 2651, 230802, 204583, 3076, 163412, 173346, 126163, 148228, 176494]"
"[971, 3138, 2354, 3231]","[36218, 822, 3076, 40834, 68448, 129622, 70323, 147020, 173346, 478]"
"[4910, 2581, 555, 4677]","[3076, 822, 230802, 173346, 148228, 163412, 143884, 2651, 70323, 120677]"
"[5904, 3960, 3240, 7891]","[36218, 822, 70323, 129622, 230802, 478, 148228, 173346, 54043, 68448]"
"[2943, 3312, 5819, 1855]","[36218, 822, 68448, 3076, 40834, 147020, 478, 129622, 70323, 173346]"
"[1870, 4944, 7856, 5903]","[36218, 68448, 70323, 147020, 822, 30549, 40834, 129622, 478, 3076]"
"[3798, 6930, 6649, 1771]","[120677, 3076, 169786, 220308, 108687, 199792, 36218, 144733, 285774, 77423]"
"[2414, 5151, 2408, 7050]","[822, 3076, 120677, 31260, 36218, 169786, 2651, 108687, 68448, 220308]"
"[483, 5762, 4074, 4663]","[172, 822, 2651, 2453, 3076, 143884, 478, 432, 230802, 50]"
"[2111, 4414, 1989, 2231]","[120677, 3076, 2651, 108687, 220308, 169786, 13, 144733, 26566, 822]"
"[2901, 1288, 1224, 1465]","[36218, 169786, 70323, 205059, 285774, 10547, 120677, 77423, 15987, 146508]"
"[2593, 1606, 4761, 1651]","[822, 36218, 3076, 70323, 129622, 478, 68448, 31260, 147020, 173346]"
"[971, 1018, 6483, 6167]","[822, 36218, 31260, 3076, 68448, 120677, 147020, 148228, 40834, 169786]"
"[3237, 2581, 4414, 500]","[120677, 3076, 220308, 169786, 108687, 144733, 26566, 311193, 176734, 13]"
"[1735, 3960, 1336, 2015]","[36218, 822, 3076, 478, 129622, 68448, 148228, 70323, 9220, 39856]"
"[6367, 2436, 5844, 7502]","[822, 2651, 3076, 163412, 120677, 31260, 173346, 108687, 143884, 148228]"
"[688, 2, 6442, 974]","[822, 36218, 3076, 31260, 120677, 68448, 148228, 147020, 169786, 173346]"
"[4376, 4020, 7444, 2854]","[822, 36218, 148228, 3076, 173346, 204583, 230802, 68448, 70323, 54043]"
"[920, 6384, 460, 2]","[822, 3076, 120677, 31260, 2651, 169786, 36218, 35677, 126163, 70323]"
"[1288, 7394, 1947, 688]","[36218, 70323, 129622, 478, 3076, 148228, 39856, 2223, 173346, 178900]"
"[5201, 4674, 4784, 2414]","[36218, 822, 30549, 31260, 68448, 3076, 147020, 169786, 120677, 40834]"
"[7800, 2901, 5897, 2231]","[169786, 120677, 3076, 36218, 70323, 220308, 199792, 156129, 285774, 108687]"
"[6536, 1298, 3756, 6860]","[822, 36218, 3076, 148228, 2651, 54043, 68448, 50, 478, 173346]"
"[552, 4102, 6929, 1156]","[36218, 3076, 70323, 822, 169786, 68448, 120677, 147020, 478, 129622]"
"[5415, 658, 3060, 6159]","[36218, 3076, 120677, 1927, 169786, 68448, 93260, 40834, 50381, 147020]"
"[4580, 2062, 2015, 3138]","[36218, 822, 3076, 129622, 68448, 478, 70323, 9220, 40834, 50381]"
"[4910, 1317, 6612, 2156]","[36218, 822, 230802, 178900, 70323, 148228, 478, 39856, 3076, 173346]"
"[4526, 62, 3060, 7172]","[36218, 178900, 70323, 244992, 156129, 254640, 129622, 225694, 2511, 3076]"
"[75, 5571, 1512, 6384]","[822, 169786, 3076, 120677, 36218, 70323, 31260, 10547, 35677, 205059]"
"[2341, 1040, 6830, 3345]","[822, 2651, 3076, 31260, 36218, 163412, 148228, 173346, 204583, 120677]"
"[7892, 460, 232, 1040]","[822, 2651, 3076, 126163, 31260, 148228, 163412, 120677, 35677, 173346]"
"[3501, 6483, 2, 1396]","[36218, 3076, 822, 169786, 70323, 120677, 68448, 31260, 147020, 285774]"
"[7255, 1018, 4584, 4367]","[822, 3076, 2651, 120677, 163412, 108687, 143884, 173346, 148228, 31260]"
"[5397, 5809, 6929, 7444]","[36218, 3076, 822, 120677, 68448, 31260, 2651, 108687, 169786, 28143]"
"[3426, 1344, 7891, 4940]","[70323, 36218, 3076, 169786, 244992, 173346, 120677, 148228, 822, 178900]"
"[4584, 1484, 4537, 5163]","[822, 3076, 126163, 36218, 120677, 148228, 169786, 70323, 173346, 163412]"
"[807, 7166, 1923, 6536]","[822, 36218, 3076, 70323, 120677, 31260, 169786, 68448, 126163, 148228]"
"[1164, 7327, 409, 5035]","[36218, 822, 3076, 68448, 478, 129622, 2223, 148228, 70323, 11]"
"[5382, 6445, 68, 3443]","[36218, 70323, 129622, 178900, 147020, 156129, 244992, 68448, 478, 30549]"
"[7145, 1535, 384, 4102]","[822, 36218, 169786, 3076, 120677, 31260, 70323, 205059, 68448, 126163]"
"[2943, 3504, 112, 2619]","[36218, 822, 70323, 68448, 129622, 147020, 478, 3076, 30549, 173346]"
"[5351, 4098, 2157, 3237]","[822, 36218, 70323, 3076, 148228, 173346, 147020, 126163, 68448, 31260]"
"[2354, 4376, 4258, 316]","[70323, 178900, 156129, 36218, 3076, 244992, 62871, 169786, 225694, 10547]"
"[5397, 6940, 7560, 5210]","[822, 2651, 3076, 163412, 120677, 108687, 143884, 26566, 31260, 173346]"
"[6978, 5224, 4273, 6345]","[822, 3076, 120677, 36218, 169786, 31260, 2651, 35677, 108687, 173346]"
"[3576, 2436, 5819, 685]","[36218, 822, 70323, 244992, 3076, 126163, 178900, 254640, 173346, 148228]"
"[1538, 5219, 698, 1224]","[3076, 36218, 822, 120677, 169786, 31260, 2651, 478, 108687, 68448]"
"[1020, 2864, 4940, 2408]","[169786, 10547, 120677, 205059, 3076, 156129, 93260, 285774, 77423, 15987]"
"[6612, 6649, 4537, 7166]","[36218, 822, 70323, 3076, 178900, 478, 129622, 68448, 148228, 169786]"
"[3919, 7150, 4025, 5455]","[3076, 822, 120677, 169786, 36218, 31260, 108687, 70323, 2651, 143884]"
"[7873, 1261, 1326, 5351]","[822, 2651, 230802, 3076, 148228, 173346, 163412, 54043, 126163, 34635]"
"[3981, 6126, 1855, 4106]","[822, 36218, 3076, 120677, 68448, 31260, 169786, 2651, 28143, 478]"
"[5518, 2257, 2231, 2354]","[70323, 169786, 285774, 3076, 205059, 156129, 120677, 77423, 10547, 36218]"
"[5210, 4020, 7947, 1454]","[822, 230802, 204583, 36218, 54043, 3076, 68448, 478, 173346, 163412]"
"[6718, 2111, 1028, 5316]","[822, 2651, 230802, 172, 176494, 204583, 163412, 3076, 54043, 2453]"
"[6411, 7721, 1666, 2368]","[36218, 169786, 120677, 3076, 822, 31260, 199792, 68448, 70323, 285774]"
"[4940, 4064, 5109, 7891]","[36218, 70323, 178900, 156129, 147020, 129622, 3076, 244992, 169786, 478]"
"[1666, 1484, 2303, 1156]","[36218, 70323, 156129, 178900, 169786, 129622, 10547, 3076, 9220, 205059]"
"[4650, 3060, 3138, 5382]","[822, 36218, 40834, 68448, 129622, 50381, 432, 147020, 478, 54043]"
"[4825, 437, 6889, 7083]","[822, 3076, 120677, 31260, 2651, 169786, 36218, 126163, 35677, 173346]"
"[6345, 6860, 7272, 1396]","[822, 3076, 36218, 148228, 120677, 2651, 68448, 173346, 110327, 54043]"
"[2886, 7279, 4784, 3919]","[178900, 70323, 129622, 230802, 173346, 478, 39856, 36218, 225694, 148228]"
"[2195, 1040, 1870, 6829]","[822, 3076, 2651, 148228, 120677, 173346, 36218, 126163, 478, 163412]"
"[4584, 2901, 2989, 3231]","[822, 36218, 70323, 244992, 126163, 254640, 3076, 173346, 148228, 169786]"
"[723, 1947, 4555, 3378]","[822, 230802, 2651, 3076, 172, 176494, 478, 148228, 54043, 163412]"
"[2936, 118, 6154, 3548]","[3076, 822, 2651, 120677, 148228, 108687, 173346, 9217, 163412, 144733]"
"[3677, 614, 2465, 2266]","[822, 3076, 2651, 120677, 36218, 31260, 68448, 28143, 108687, 432]"
"[1040, 316, 4872, 4674]","[822, 230802, 3076, 148228, 173346, 54043, 36218, 478, 14996, 163412]"
"[5455, 7248, 2897, 1659]","[822, 3076, 120677, 169786, 2651, 31260, 143884, 108687, 144733, 163412]"
"[2015, 2354, 1336, 3250]","[178900, 70323, 36218, 156129, 129622, 225694, 39856, 478, 244992, 188834]"
"[3034, 7145, 7576, 2266]","[36218, 70323, 3076, 129622, 478, 9220, 156129, 68448, 822, 169786]"
"[460, 2102, 4658, 3616]","[822, 2651, 3076, 31260, 163412, 120677, 173346, 36218, 204583, 172]"
"[6614, 7150, 1018, 6547]","[822, 36218, 3076, 31260, 68448, 120677, 148228, 173346, 147020, 2651]"
"[6183, 4944, 496, 4074]","[70323, 36218, 204583, 822, 244992, 147020, 146508, 141572, 62871, 40834]"
"[5819, 7979, 7502, 888]","[36218, 3076, 822, 120677, 169786, 70323, 31260, 148228, 173346, 68448]"
"[2522, 6028, 4293, 1396]","[36218, 70323, 129622, 178900, 3076, 478, 173346, 39856, 156129, 822]"
"[4756, 42, 2368, 4106]","[3076, 822, 120677, 70323, 36218, 173346, 169786, 148228, 143884, 2651]"
"[2303, 1535, 3675, 7576]","[36218, 70323, 169786, 3076, 120677, 156129, 205059, 285774, 10547, 15987]"
"[4650, 846, 3605, 5785]","[822, 3076, 230802, 36218, 173346, 148228, 163412, 478, 39856, 70323]"
"[7547, 2013, 5415, 1340]","[120677, 3076, 169786, 220308, 126042, 176734, 108687, 285774, 205059, 31260]"
"[1279, 689, 4784, 1261]","[822, 3076, 120677, 36218, 2651, 31260, 108687, 169786, 68448, 13]"
"[6028, 4287, 2593, 3060]","[178900, 129622, 156129, 225694, 36218, 70323, 147151, 188834, 39856, 244992]"
"[6229, 888, 4996, 7576]","[3076, 120677, 169786, 36218, 822, 108687, 31260, 220308, 148228, 13]"
"[384, 3095, 500, 1538]","[822, 3076, 120677, 2651, 108687, 169786, 31260, 13, 35677, 36218]"
"[5210, 2864, 1673, 6829]","[129622, 478, 3076, 822, 178900, 39856, 9220, 70323, 36218, 156129]"
"[2231, 1904, 4257, 7800]","[3076, 120677, 2651, 822, 108687, 148228, 13, 173346, 143884, 478]"
"[1735, 6442, 2443, 1454]","[822, 36218, 3076, 68448, 120677, 2651, 148228, 31260, 432, 478]"
"[1574, 2140, 2913, 2897]","[822, 3076, 36218, 173346, 230802, 70323, 478, 148228, 163412, 129622]"
"[3418, 6940, 1904, 6851]","[822, 3076, 2651, 320, 230802, 50, 173346, 143884, 148228, 163412]"
"[2897, 3600, 2195, 6889]","[822, 2651, 3076, 163412, 120677, 230802, 148228, 173346, 478, 126163]"
"[5239, 2930, 4376, 5351]","[822, 36218, 204583, 70323, 126163, 244992, 173346, 148228, 254640, 3076]"
"[6120, 3818, 4832, 6367]","[3076, 120677, 36218, 822, 148228, 108687, 478, 2651, 169786, 13]"
"[496, 1512, 1279, 6126]","[285774, 205059, 77423, 269385, 205637, 93260, 15987, 1927, 146021, 180263]"
"[1659, 1867, 6763, 1012]","[36218, 70323, 129622, 68448, 50381, 478, 2223, 178900, 147020, 39856]"
"[3206, 3798, 7150, 66]","[822, 3076, 31260, 36218, 120677, 2651, 68448, 169786, 108687, 40692]"
"[890, 1344, 5965, 4293]","[822, 3076, 120677, 2651, 169786, 31260, 108687, 35677, 144733, 13]"
"[4376, 6889, 2195, 6903]","[822, 126163, 244992, 3076, 102794, 254640, 173346, 148228, 204583, 163412]"
"[3418, 4889, 384, 2173]","[822, 36218, 70323, 3076, 68448, 204583, 173346, 478, 230802, 31260]"
"[3798, 3206, 6614, 4584]","[822, 36218, 3076, 120677, 31260, 169786, 148228, 68448, 126163, 110327]"
"[5903, 4784, 4650, 3548]","[822, 3076, 2651, 31260, 36218, 120677, 126163, 163412, 148228, 173346]"
"[2157, 6649, 1210, 7560]","[36218, 40834, 822, 68448, 147020, 70323, 129622, 50381, 3076, 478]"
"[7104, 6159, 5965, 6167]","[3076, 822, 36218, 120677, 169786, 31260, 68448, 108687, 40692, 28143]"
"[7414, 1881, 7881, 4035]","[822, 3076, 2651, 230802, 126163, 163412, 148228, 120677, 173346, 31260]"
"[2408, 6445, 2156, 7444]","[3076, 120677, 169786, 70323, 36218, 822, 31260, 143884, 108687, 199792]"
"[2950, 4155, 2285, 5903]","[822, 36218, 230802, 70323, 148228, 3076, 478, 173346, 39856, 68448]"
"[314, 460, 2897, 7469]","[822, 3076, 120677, 2651, 31260, 169786, 108687, 35677, 220308, 144733]"
"[3504, 2208, 2303, 2950]","[169786, 3076, 120677, 36218, 285774, 70323, 199792, 77423, 205059, 220308]"
"[7816, 2950, 7689, 4359]","[822, 3076, 120677, 36218, 169786, 31260, 126163, 35677, 70323, 148228]"
"[2062, 688, 5397, 2]","[822, 3076, 120677, 36218, 2651, 31260, 169786, 108687, 68448, 148228]"
"[4773, 1904, 7576, 5219]","[3076, 822, 120677, 36218, 70323, 148228, 478, 173346, 2651, 108687]"
"[6830, 2303, 111, 2341]","[822, 36218, 3076, 31260, 70323, 120677, 163412, 126163, 173346, 2651]"
"[3034, 2266, 316, 5571]","[129622, 70323, 50381, 478, 188834, 156129, 36218, 9220, 178900, 39856]"
"[7992, 3826, 1224, 2943]","[36218, 822, 68448, 147020, 3076, 148228, 70323, 478, 129622, 173346]"
"[2013, 1947, 4872, 6614]","[822, 230802, 478, 129622, 39856, 50, 54043, 91514, 432, 2223]"
"[7576, 7444, 4674, 118]","[3076, 36218, 120677, 169786, 148228, 199792, 108687, 70323, 173346, 220308]"
"[3016, 7891, 788, 4580]","[36218, 822, 3076, 129622, 70323, 478, 9220, 68448, 178900, 39856]"
"[437, 3928, 7881, 6889]","[822, 3076, 36218, 31260, 68448, 2651, 70323, 173346, 120677, 148228]"
"[1224, 4526, 1771, 3100]","[3076, 120677, 169786, 822, 36218, 108687, 31260, 220308, 2651, 199792]"
"[1279, 2591, 4074, 7166]","[70323, 36218, 10547, 15987, 205059, 156129, 285774, 129622, 3076, 146508]"
"[3395, 3848, 6580, 1735]","[822, 3076, 2651, 120677, 36218, 31260, 148228, 108687, 173346, 68448]"
"[3395, 3548, 4113, 2477]","[822, 3076, 2651, 120677, 31260, 36218, 108687, 148228, 163412, 68448]"
"[4996, 6183, 6510, 5170]","[822, 3076, 120677, 2651, 169786, 31260, 13, 108687, 40692, 35677]"
"[7631, 7172, 4970, 2436]","[156129, 70323, 188834, 147151, 178900, 225694, 10547, 2511, 62871, 171]"
"[3016, 2581, 4414, 7145]","[3076, 120677, 2651, 108687, 13, 169786, 822, 220308, 144733, 218603]"
"[6943, 7940, 3644, 6940]","[129622, 178900, 230802, 39856, 171, 478, 63268, 20100, 320, 91514]"
"[5035, 4889, 2140, 7195]","[36218, 822, 3076, 68448, 31260, 148228, 30549, 147020, 120677, 110327]"
"[1264, 2208, 1368, 3616]","[3076, 36218, 148228, 173346, 68448, 822, 54043, 50, 2651, 108687]"
"[7873, 6126, 2913, 725]","[2511, 244992, 239188, 254640, 146508, 285774, 70323, 100423, 205059, 213460]"
"[4257, 3981, 2354, 1673]","[70323, 178900, 36218, 478, 3076, 129622, 148228, 156129, 173346, 39856]"
"[290, 1867, 1735, 6154]","[3076, 36218, 148228, 50, 478, 54043, 173346, 129622, 11, 9209]"
"[5693, 6625, 6527, 460]","[822, 2651, 3076, 163412, 31260, 120677, 173346, 35677, 126163, 204583]"
"[6842, 7940, 103, 2307]","[822, 3076, 120677, 148228, 173346, 163412, 230802, 2651, 36218, 126163]"
"[7858, 6851, 1264, 3136]","[822, 36218, 68448, 204583, 148228, 230802, 173346, 3076, 40834, 54043]"
"[999, 1651, 1279, 6377]","[822, 3076, 2651, 31260, 120677, 36218, 108687, 68448, 172, 28143]"
"[2057, 2989, 1904, 314]","[822, 3076, 120677, 2651, 148228, 173346, 108687, 31260, 163412, 143884]"
"[644, 1219, 3312, 3919]","[822, 36218, 3076, 68448, 478, 148228, 54043, 129622, 173346, 432]"
"[4889, 1028, 1855, 3423]","[230802, 822, 204583, 148228, 173346, 54043, 14996, 478, 163412, 3076]"
"[5382, 496, 5455, 314]","[822, 36218, 169786, 3076, 120677, 31260, 70323, 199792, 126163, 35677]"
"[6159, 2718, 3338, 68]","[822, 3076, 2651, 163412, 173346, 478, 230802, 143884, 148228, 108687]"
"[3461, 3299, 3136, 7856]","[36218, 129622, 230802, 478, 70323, 68448, 39856, 148228, 178900, 133473]"
"[3117, 5869, 2950, 1018]","[822, 36218, 3076, 120677, 70323, 169786, 478, 31260, 148228, 173346]"
"[4484, 4773, 3848, 1735]","[822, 3076, 2651, 50, 172, 230802, 11, 54043, 432, 108687]"
"[6941, 2015, 5869, 5819]","[70323, 36218, 169786, 156129, 10547, 3076, 120677, 205059, 188834, 178900]"
"[5965, 4537, 6221, 1484]","[822, 36218, 3076, 126163, 148228, 70323, 173346, 120677, 478, 31260]"
"[3357, 7892, 6445, 4526]","[244992, 254640, 70323, 3076, 169786, 822, 178900, 2511, 126163, 36218]"
"[723, 7780, 5224, 6978]","[822, 3076, 120677, 2651, 126163, 31260, 169786, 148228, 35677, 36218]"
"[5316, 3357, 4315, 4970]","[3076, 120677, 108687, 143884, 2651, 822, 70323, 169786, 26566, 220308]"
"[3234, 6154, 6649, 1422]","[822, 3076, 2651, 478, 129622, 39856, 163412, 70323, 230802, 173346]"
"[5043, 6903, 3299, 3418]","[3076, 171, 120677, 169786, 199792, 108687, 143884, 2083, 144733, 220308]"
"[4555, 7444, 3117, 6345]","[822, 3076, 2651, 36218, 31260, 120677, 148228, 173346, 478, 68448]"
"[3616, 2414, 1219, 1279]","[36218, 3076, 120677, 169786, 31260, 285774, 822, 68448, 77423, 199792]"
"[5347, 5170, 5762, 4674]","[822, 3076, 2651, 478, 36218, 163412, 129622, 173346, 148228, 120677]"
"[7881, 4413, 3593, 1340]","[3076, 120677, 822, 169786, 108687, 2651, 144733, 35677, 143884, 220308]"
"[3928, 3345, 3060, 6538]","[36218, 822, 70323, 129622, 478, 68448, 40834, 3076, 147020, 2223]"
"[7858, 4064, 3117, 5111]","[36218, 178900, 70323, 129622, 478, 156129, 173346, 148228, 225694, 39856]"
"[4954, 3501, 1281, 5239]","[822, 3076, 2651, 31260, 120677, 163412, 126163, 36218, 108687, 40692]"
"[1923, 6845, 4996, 4756]","[822, 3076, 120677, 31260, 144733, 126163, 199792, 35677, 169786, 102794]"
"[4944, 5351, 5139, 698]","[36218, 822, 3076, 68448, 478, 120677, 148228, 31260, 70323, 147020]"
"[1020, 6831, 5730, 5111]","[178900, 70323, 36218, 39856, 148228, 478, 129622, 225694, 173346, 156129]"
"[692, 6889, 483, 7947]","[822, 36218, 3076, 31260, 68448, 2651, 120677, 40834, 30549, 163412]"
"[7146, 2897, 6831, 4576]","[822, 36218, 68448, 147020, 30549, 70323, 3076, 40834, 204583, 31260]"
"[1261, 4359, 4293, 2231]","[3076, 822, 2651, 120677, 108687, 31260, 148228, 13, 144733, 35677]"
"[1484, 1012, 4414, 4359]","[3076, 822, 120677, 169786, 36218, 2651, 108687, 31260, 148228, 35677]"
"[6442, 1040, 1012, 483]","[822, 3076, 2651, 36218, 120677, 148228, 31260, 68448, 173346, 108687]"
"[4218, 7800, 2897, 6929]","[36218, 93260, 10547, 3076, 169786, 120677, 1927, 70323, 205059, 15987]"
"[3331, 6411, 2303, 2057]","[822, 3076, 120677, 36218, 169786, 31260, 2651, 108687, 148228, 173346]"
"[1553, 7892, 7195, 2930]","[822, 36218, 3076, 126163, 120677, 169786, 148228, 173346, 70323, 31260]"
"[68, 7891, 1224, 698]","[36218, 70323, 147020, 68448, 169786, 1927, 129622, 93260, 30549, 3076]"
"[7576, 6849, 2619, 6527]","[36218, 178900, 70323, 129622, 478, 39856, 156129, 822, 9220, 225694]"
"[2619, 3919, 5791, 3016]","[822, 129622, 478, 36218, 3076, 9220, 39856, 178900, 230802, 70323]"
"[6510, 6661, 5932, 5239]","[36218, 3076, 169786, 822, 120677, 68448, 148228, 70323, 31260, 147020]"
"[6849, 1326, 3598, 314]","[3076, 120677, 822, 108687, 169786, 2651, 31260, 36218, 148228, 220308]"
"[2307, 2285, 3206, 4035]","[822, 3076, 120677, 2651, 148228, 126163, 34635, 108687, 110327, 173346]"
"[1020, 4617, 1422, 5210]","[822, 230802, 478, 3076, 70323, 178900, 39856, 173346, 129622, 2651]"
"[3677, 1040, 7195, 1281]","[822, 2651, 3076, 230802, 163412, 176494, 31260, 204583, 148228, 84876]"
"[750, 42, 483, 3135]","[822, 3076, 36218, 2651, 120677, 31260, 68448, 163412, 148228, 478]"
"[2913, 5035, 3299, 4872]","[178900, 230802, 46213, 39856, 63268, 20100, 225694, 171, 129622, 92828]"
"[3644, 4940, 1018, 2950]","[178900, 70323, 244992, 225694, 254640, 156129, 147151, 92828, 36218, 224037]"
"[1164, 5351, 4825, 6442]","[822, 36218, 3076, 68448, 148228, 173346, 31260, 70323, 147020, 478]"
"[6386, 4674, 7881, 6849]","[36218, 50381, 2223, 68448, 129622, 40834, 70323, 147020, 478, 3076]"
"[1264, 2593, 6229, 5693]","[822, 230802, 204583, 173346, 3076, 148228, 163412, 54043, 2651, 36218]"
"[1659, 920, 6943, 1574]","[822, 36218, 54043, 3076, 68448, 230802, 148228, 50, 478, 129622]"
"[2619, 2285, 42, 4773]","[129622, 478, 3076, 171, 39856, 822, 9220, 70323, 36218, 178900]"
"[2, 6842, 5996, 1923]","[822, 2651, 3076, 163412, 230802, 120677, 173346, 143884, 2453, 478]"
"[5094, 6536, 2410, 5347]","[822, 3076, 36218, 148228, 230802, 173346, 2651, 54043, 478, 163412]"
"[7856, 5571, 1012, 3504]","[36218, 70323, 3076, 68448, 822, 120677, 169786, 147020, 31260, 93260]"
"[2303, 3378, 2195, 1870]","[178900, 70323, 244992, 822, 254640, 156129, 225694, 3076, 39856, 173346]"
"[7873, 5844, 552, 2157]","[822, 36218, 204583, 31260, 3076, 68448, 2651, 40834, 163412, 173346]"
