group_members,recommendations
"[2731, 3411, 6715, 1912]","[178900, 40692, 34635, 150376, 31481, 204583, 102794, 205637, 199561, 73439]"
"[7196, 4449, 2726, 6471]","[40692, 150376, 178900, 205637, 204583, 34635, 31481, 199561, 124708, 163967]"
"[8006, 2884, 2363, 8932]","[34635, 204583, 178900, 40692, 199561, 176494, 73439, 31481, 118048, 102794]"
"[825, 14889, 3519, 12945]","[178900, 40692, 34635, 31481, 204583, 150376, 199561, 102794, 176494, 28023]"
"[1574, 5982, 12227, 7681]","[178900, 34635, 199561, 204583, 102794, 40692, 176494, 150376, 118048, 73439]"
"[3034, 11608, 8287, 2445]","[178900, 150376, 40692, 205637, 171668, 124708, 34635, 204583, 31481, 209778]"
"[2995, 289, 4318, 442]","[178900, 40692, 31481, 34635, 204583, 28023, 150376, 176494, 209778, 140934]"
"[9437, 11491, 607, 191]","[178900, 204583, 34635, 40692, 199561, 176494, 140934, 31481, 102794, 150376]"
"[12894, 4696, 343, 760]","[34635, 178900, 40692, 204583, 31481, 73439, 199561, 102794, 176494, 122515]"
"[3603, 422, 3030, 2863]","[40692, 34635, 178900, 31481, 28023, 150376, 204583, 102794, 73439, 122515]"
"[13221, 1167, 174, 11966]","[40692, 31481, 34635, 73439, 102794, 25292, 24508, 17133, 122515, 12902]"
"[519, 6155, 10748, 5263]","[40692, 31481, 34635, 178900, 150376, 25292, 102794, 73439, 122515, 124708]"
"[12628, 3045, 1895, 1457]","[178900, 40692, 34635, 31481, 150376, 204583, 176494, 28023, 209778, 102794]"
"[3944, 285, 3803, 468]","[34635, 40692, 31481, 73439, 178900, 122515, 24508, 102794, 17133, 7805]"
"[14763, 11401, 13397, 2695]","[204583, 178900, 199561, 34635, 140934, 40692, 219513, 176494, 172225, 31481]"
"[665, 12445, 2200, 14438]","[40692, 178900, 34635, 150376, 31481, 102794, 73439, 205637, 204583, 25292]"
"[4359, 8903, 3576, 14126]","[178900, 40692, 34635, 102794, 150376, 31481, 205637, 73439, 204583, 176494]"
"[13015, 7906, 6821, 14656]","[40692, 31481, 34635, 178900, 105, 28023, 150376, 45315, 1382, 7805]"
"[8639, 630, 10403, 372]","[34635, 40692, 178900, 102794, 204583, 31481, 73439, 150376, 122515, 199561]"
"[2965, 12314, 8221, 2582]","[178900, 40692, 34635, 31481, 150376, 204583, 199561, 176494, 209778, 102794]"
"[11701, 3742, 852, 2925]","[204583, 199561, 178900, 34635, 40692, 176494, 219513, 140934, 31481, 102794]"
"[13956, 5683, 10327, 248]","[178900, 40692, 34635, 150376, 31481, 102794, 204583, 176494, 73439, 205637]"
"[1275, 5206, 7400, 8398]","[178900, 204583, 199561, 102794, 150376, 34635, 40692, 205637, 176494, 219513]"
"[8585, 6535, 11673, 1834]","[40692, 34635, 178900, 31481, 204583, 73439, 102794, 122515, 176494, 150376]"
"[3594, 7072, 64, 1337]","[34635, 204583, 178900, 102794, 40692, 176494, 199561, 73439, 122515, 118048]"
"[12054, 11262, 1396, 7893]","[178900, 40692, 102794, 34635, 204583, 150376, 199561, 205637, 31481, 73439]"
"[7726, 9883, 1980, 9967]","[178900, 34635, 40692, 31481, 102794, 150376, 73439, 122515, 176494, 204583]"
"[835, 11608, 9349, 4613]","[178900, 150376, 40692, 124708, 31481, 34635, 171668, 205637, 172225, 204583]"
"[7378, 6960, 1346, 6651]","[178900, 34635, 204583, 40692, 176494, 199561, 140934, 31481, 118048, 102794]"
"[4954, 8824, 5780, 11136]","[40692, 178900, 34635, 102794, 150376, 31481, 204583, 205637, 73439, 122515]"
"[7600, 184, 14112, 537]","[40692, 34635, 31481, 178900, 73439, 102794, 25292, 150376, 122515, 53953]"
"[4486, 10167, 12434, 11292]","[34635, 178900, 40692, 102794, 73439, 150376, 204583, 31481, 122515, 176494]"
"[1435, 12886, 14650, 13431]","[178900, 34635, 40692, 204583, 199561, 102794, 73439, 31481, 150376, 176494]"
"[10306, 12025, 10888, 11871]","[178900, 34635, 40692, 204583, 102794, 31481, 199561, 176494, 73439, 150376]"
"[498, 883, 6810, 11483]","[34635, 204583, 178900, 40692, 199561, 102794, 176494, 73439, 118048, 122515]"
"[7752, 10261, 13568, 12767]","[40692, 178900, 34635, 31481, 150376, 102794, 73439, 205637, 204583, 122515]"
"[3329, 13115, 110, 2758]","[34635, 204583, 40692, 178900, 73439, 31481, 199561, 176494, 102794, 122515]"
"[374, 169, 5099, 5504]","[178900, 204583, 199561, 34635, 40692, 176494, 209778, 31481, 140934, 150376]"
"[3137, 10822, 5646, 2618]","[40692, 34635, 102794, 73439, 178900, 31481, 122515, 150376, 216132, 204583]"
"[1445, 13458, 2035, 7748]","[40692, 178900, 34635, 31481, 150376, 102794, 28023, 73439, 122515, 176494]"
"[3339, 3263, 1719, 8626]","[178900, 204583, 34635, 176494, 199561, 140934, 40692, 172225, 118048, 102794]"
"[1037, 13534, 2102, 14405]","[40692, 34635, 178900, 31481, 204583, 102794, 122515, 73439, 176494, 45315]"
"[5620, 11355, 1382, 2044]","[34635, 40692, 204583, 102794, 178900, 73439, 31481, 122515, 199561, 176494]"
"[5835, 2831, 2972, 1702]","[178900, 102794, 204583, 150376, 40692, 199561, 34635, 205637, 176494, 31481]"
"[6661, 4510, 7549, 1846]","[34635, 40692, 178900, 102794, 73439, 122515, 204583, 31481, 176494, 199561]"
"[1490, 6163, 792, 5072]","[178900, 40692, 34635, 31481, 150376, 204583, 102794, 122515, 73439, 176494]"
"[8727, 5445, 13239, 6183]","[178900, 40692, 34635, 150376, 31481, 102794, 205637, 204583, 199561, 73439]"
"[1438, 7933, 4636, 3147]","[178900, 34635, 204583, 199561, 176494, 40692, 102794, 118048, 73439, 140934]"
"[3085, 2428, 13042, 13286]","[178900, 204583, 34635, 40692, 102794, 199561, 176494, 73439, 31481, 122515]"
"[14267, 5899, 5902, 4776]","[150376, 40692, 178900, 205637, 124708, 31481, 133038, 34635, 171668, 102794]"
"[2263, 493, 2899, 5712]","[40692, 34635, 31481, 178900, 204583, 28023, 73439, 24508, 102794, 176494]"
"[3136, 3519, 3194, 1274]","[178900, 34635, 204583, 40692, 176494, 199561, 102794, 140934, 73439, 150376]"
"[10518, 3924, 12380, 2854]","[178900, 34635, 40692, 31481, 204583, 176494, 28023, 199561, 73439, 150376]"
"[14093, 3062, 6502, 1807]","[178900, 40692, 34635, 31481, 102794, 150376, 204583, 73439, 205637, 122515]"
"[1702, 1576, 2484, 804]","[178900, 204583, 102794, 150376, 40692, 205637, 34635, 199561, 31481, 176494]"
"[1822, 11574, 7583, 2763]","[178900, 34635, 40692, 31481, 102794, 150376, 73439, 176494, 122515, 204583]"
"[3903, 1044, 6563, 11625]","[34635, 40692, 31481, 178900, 73439, 122515, 45315, 28023, 7805, 105]"
"[7449, 7419, 14693, 7838]","[34635, 40692, 178900, 31481, 73439, 102794, 204583, 199561, 28023, 122515]"
"[6410, 8469, 343, 2382]","[178900, 40692, 34635, 204583, 102794, 199561, 150376, 176494, 118048, 73439]"
"[9900, 6737, 8783, 13704]","[34635, 178900, 204583, 40692, 176494, 102794, 199561, 73439, 31481, 122515]"
"[1950, 6302, 7661, 1139]","[178900, 34635, 40692, 204583, 199561, 102794, 176494, 73439, 31481, 118048]"
"[11266, 2601, 369, 64]","[178900, 34635, 40692, 204583, 176494, 31481, 73439, 122515, 140934, 28023]"
"[11711, 10403, 396, 2706]","[40692, 34635, 178900, 31481, 204583, 69789, 150376, 53953, 28023, 102794]"
"[7449, 11507, 61, 2101]","[34635, 178900, 40692, 31481, 102794, 204583, 150376, 122515, 73439, 176494]"
"[1432, 2445, 13456, 7218]","[40692, 150376, 178900, 205637, 204583, 124708, 171668, 69789, 31481, 34635]"
"[418, 3288, 747, 2093]","[40692, 34635, 178900, 31481, 150376, 102794, 73439, 25292, 122515, 205637]"
"[7489, 1973, 1217, 4599]","[178900, 34635, 204583, 40692, 199561, 176494, 102794, 73439, 172225, 140934]"
"[6374, 4849, 9360, 7470]","[178900, 34635, 40692, 102794, 204583, 31481, 150376, 73439, 199561, 176494]"
"[6651, 10154, 13241, 3587]","[178900, 40692, 150376, 31481, 34635, 204583, 171668, 205637, 209778, 28023]"
"[12532, 2430, 3035, 10906]","[204583, 34635, 40692, 178900, 102794, 199561, 176494, 73439, 122515, 31481]"
"[851, 637, 706, 577]","[178900, 40692, 34635, 150376, 102794, 204583, 31481, 176494, 45315, 122515]"
"[9378, 164, 4396, 1071]","[204583, 178900, 199561, 34635, 40692, 102794, 219513, 176494, 150376, 216132]"
"[2433, 7515, 8368, 7460]","[178900, 40692, 204583, 150376, 34635, 102794, 199561, 205637, 31481, 176494]"
"[1326, 4909, 470, 3650]","[34635, 40692, 178900, 102794, 73439, 122515, 31481, 45315, 70149, 176494]"
"[7138, 6797, 533, 10148]","[178900, 150376, 40692, 124708, 205637, 31481, 209778, 102794, 34635, 171668]"
"[899, 8577, 624, 7933]","[178900, 40692, 34635, 31481, 204583, 176494, 73439, 102794, 199561, 150376]"
"[1531, 2218, 9783, 11827]","[204583, 199561, 178900, 34635, 102794, 219513, 176494, 40692, 118048, 216132]"
"[3256, 10462, 1713, 5949]","[178900, 40692, 34635, 31481, 150376, 204583, 102794, 28023, 199561, 73439]"
"[4716, 1852, 10025, 10902]","[34635, 204583, 199561, 178900, 40692, 176494, 73439, 102794, 118048, 122515]"
"[408, 8129, 10195, 12365]","[178900, 40692, 204583, 34635, 31481, 102794, 150376, 176494, 199561, 73439]"
"[12597, 1574, 8386, 5766]","[178900, 34635, 40692, 204583, 102794, 150376, 176494, 199561, 73439, 122515]"
"[14967, 4618, 7398, 8435]","[34635, 40692, 178900, 102794, 73439, 31481, 204583, 122515, 176494, 199561]"
"[902, 125, 13090, 8913]","[40692, 178900, 34635, 31481, 102794, 150376, 28023, 73439, 204583, 122515]"
"[2165, 2630, 52, 2433]","[34635, 102794, 40692, 178900, 199561, 204583, 73439, 122515, 31481, 176494]"
"[10404, 10171, 5096, 904]","[40692, 34635, 31481, 178900, 102794, 73439, 150376, 122515, 204583, 28023]"
"[5767, 2829, 7848, 728]","[178900, 40692, 204583, 31481, 34635, 199561, 150376, 176494, 28023, 102794]"
"[1004, 1336, 7252, 13416]","[34635, 40692, 178900, 204583, 31481, 176494, 73439, 122515, 28023, 102794]"
"[3507, 14650, 2188, 7123]","[40692, 34635, 178900, 102794, 31481, 150376, 199561, 204583, 205637, 73439]"
"[2421, 9027, 3587, 8242]","[178900, 34635, 40692, 102794, 204583, 199561, 176494, 73439, 150376, 122515]"
"[6611, 3230, 11685, 12680]","[178900, 204583, 40692, 34635, 199561, 150376, 102794, 176494, 205637, 31481]"
"[9466, 8913, 7187, 1684]","[178900, 34635, 40692, 102794, 150376, 31481, 73439, 204583, 122515, 176494]"
"[8609, 1999, 8028, 5073]","[178900, 34635, 102794, 204583, 40692, 199561, 150376, 73439, 176494, 216132]"
"[126, 7891, 8639, 3308]","[178900, 204583, 34635, 40692, 102794, 199561, 150376, 31481, 176494, 73439]"
"[4111, 11243, 837, 9445]","[40692, 178900, 34635, 204583, 31481, 150376, 102794, 73439, 199561, 176494]"
"[287, 3741, 3368, 9919]","[34635, 40692, 102794, 178900, 73439, 204583, 122515, 118048, 199561, 176494]"
"[6545, 7807, 1898, 5625]","[178900, 40692, 34635, 204583, 31481, 150376, 102794, 176494, 199561, 73439]"
"[6301, 1557, 10075, 8154]","[178900, 40692, 34635, 31481, 204583, 102794, 150376, 176494, 122515, 73439]"
"[1135, 10355, 10660, 2078]","[40692, 178900, 204583, 34635, 31481, 150376, 199561, 102794, 176494, 205637]"
"[4776, 6885, 3354, 14013]","[178900, 40692, 150376, 34635, 31481, 204583, 205637, 171668, 102794, 176494]"
"[14413, 14155, 8666, 4128]","[40692, 34635, 31481, 53953, 178900, 45315, 69789, 25292, 102794, 73439]"
"[10692, 10172, 4387, 5899]","[40692, 178900, 34635, 31481, 204583, 102794, 150376, 73439, 122515, 176494]"
"[9502, 1984, 2253, 4496]","[178900, 40692, 34635, 31481, 102794, 204583, 150376, 73439, 176494, 199561]"
"[1718, 1499, 7171, 4156]","[102794, 34635, 40692, 178900, 73439, 31481, 205637, 150376, 204583, 122515]"
"[4999, 456, 952, 2701]","[178900, 34635, 204583, 40692, 176494, 199561, 102794, 73439, 31481, 140934]"
"[2328, 2689, 518, 7328]","[178900, 40692, 31481, 34635, 204583, 150376, 209778, 28023, 124708, 102794]"
"[3456, 2036, 478, 3035]","[178900, 34635, 199561, 204583, 102794, 40692, 176494, 150376, 118048, 73439]"
"[12196, 14958, 9055, 518]","[34635, 40692, 178900, 73439, 102794, 31481, 122515, 176494, 150376, 118048]"
"[681, 10172, 167, 8108]","[34635, 40692, 73439, 31481, 122515, 7805, 178900, 24508, 17133, 45315]"
"[1273, 13380, 4091, 3321]","[40692, 34635, 31481, 178900, 73439, 102794, 150376, 28023, 122515, 45315]"
"[4847, 9720, 1195, 11145]","[40692, 34635, 178900, 31481, 204583, 102794, 73439, 176494, 122515, 150376]"
"[2221, 2630, 12529, 681]","[40692, 178900, 34635, 150376, 31481, 205637, 102794, 204583, 69789, 28023]"
"[3210, 3106, 468, 315]","[40692, 34635, 178900, 31481, 150376, 102794, 204583, 73439, 28023, 176494]"
"[886, 1234, 401, 13304]","[40692, 178900, 31481, 34635, 204583, 150376, 69789, 28023, 53953, 102794]"
"[127, 1803, 3072, 59]","[40692, 34635, 31481, 178900, 102794, 205637, 150376, 25292, 73439, 122515]"
"[1087, 5582, 1028, 11658]","[178900, 204583, 40692, 34635, 150376, 199561, 102794, 31481, 176494, 205637]"
"[12758, 8514, 221, 2437]","[178900, 40692, 204583, 150376, 34635, 199561, 31481, 205637, 172225, 209778]"
"[8634, 646, 2892, 3857]","[34635, 40692, 178900, 31481, 122515, 204583, 73439, 102794, 176494, 45315]"
"[6048, 6045, 8115, 6997]","[178900, 40692, 34635, 102794, 150376, 204583, 199561, 205637, 73439, 31481]"
"[12618, 4597, 7566, 8289]","[178900, 199561, 204583, 34635, 150376, 102794, 40692, 205637, 209778, 176494]"
"[6400, 8242, 4497, 13498]","[178900, 40692, 150376, 34635, 102794, 205637, 31481, 204583, 73439, 122515]"
"[14415, 6503, 3059, 6423]","[178900, 204583, 199561, 34635, 40692, 172225, 150376, 140934, 219513, 205637]"
"[1164, 216, 3652, 3274]","[34635, 178900, 204583, 40692, 176494, 31481, 122515, 73439, 140934, 118048]"
"[13350, 5402, 184, 9588]","[178900, 150376, 40692, 205637, 199561, 204583, 34635, 102794, 163967, 171668]"
"[2385, 13548, 13571, 1370]","[40692, 150376, 178900, 31481, 205637, 34635, 69789, 124708, 204583, 53953]"
"[3915, 2988, 13014, 12238]","[178900, 204583, 34635, 40692, 199561, 102794, 150376, 176494, 31481, 205637]"
"[11709, 77, 10786, 8430]","[178900, 40692, 34635, 31481, 204583, 102794, 150376, 73439, 199561, 176494]"
"[6813, 1672, 5358, 1017]","[178900, 34635, 40692, 31481, 122515, 73439, 204583, 176494, 28023, 102794]"
"[906, 2863, 867, 8107]","[178900, 34635, 40692, 204583, 102794, 199561, 31481, 176494, 73439, 150376]"
"[9990, 14697, 11228, 10553]","[178900, 40692, 34635, 150376, 102794, 31481, 205637, 73439, 124708, 204583]"
"[2266, 8175, 1552, 734]","[34635, 31481, 40692, 24508, 73439, 7805, 122515, 178900, 12902, 1382]"
"[14130, 3659, 1764, 3597]","[178900, 150376, 40692, 204583, 205637, 199561, 34635, 102794, 163967, 31481]"
"[556, 5014, 11300, 849]","[178900, 199561, 204583, 150376, 34635, 40692, 205637, 102794, 176494, 172225]"
"[11557, 1191, 2912, 7800]","[178900, 34635, 40692, 204583, 102794, 199561, 73439, 176494, 31481, 122515]"
"[9210, 4615, 7351, 2881]","[178900, 204583, 34635, 102794, 40692, 199561, 176494, 150376, 118048, 122515]"
"[5116, 11675, 9024, 14151]","[178900, 34635, 40692, 204583, 31481, 28023, 176494, 199561, 140934, 150376]"
"[1608, 1041, 7603, 13924]","[40692, 34635, 31481, 178900, 73439, 204583, 122515, 28023, 102794, 176494]"
"[11149, 137, 7748, 3104]","[178900, 34635, 40692, 204583, 176494, 31481, 102794, 150376, 199561, 122515]"
"[5625, 4387, 7549, 4361]","[178900, 40692, 204583, 34635, 31481, 150376, 199561, 102794, 176494, 28023]"
"[8729, 9466, 11932, 14735]","[40692, 178900, 34635, 150376, 69789, 31481, 53953, 28023, 45315, 204583]"
"[10655, 2854, 3185, 11944]","[178900, 204583, 199561, 172225, 209778, 140934, 219513, 150376, 40692, 34635]"
"[9078, 1263, 12238, 10281]","[178900, 34635, 40692, 102794, 204583, 199561, 150376, 176494, 73439, 31481]"
"[6428, 2039, 8061, 9197]","[178900, 40692, 150376, 34635, 205637, 204583, 102794, 199561, 31481, 176494]"
"[11979, 4554, 13, 2794]","[34635, 178900, 40692, 102794, 204583, 73439, 199561, 31481, 122515, 176494]"
"[2523, 355, 13773, 5804]","[40692, 178900, 34635, 150376, 102794, 31481, 73439, 122515, 204583, 205637]"
"[3671, 2018, 11862, 4212]","[178900, 34635, 40692, 31481, 204583, 199561, 176494, 209778, 102794, 150376]"
"[8435, 11289, 8791, 12445]","[40692, 34635, 178900, 31481, 28023, 1382, 150376, 73439, 204583, 7805]"
"[6075, 2212, 7395, 12945]","[40692, 204583, 178900, 150376, 34635, 199561, 31481, 205637, 69789, 163967]"
"[3576, 225, 13904, 1273]","[178900, 40692, 34635, 31481, 150376, 102794, 204583, 73439, 205637, 176494]"
"[10839, 5087, 374, 12469]","[40692, 178900, 150376, 31481, 34635, 205637, 204583, 124708, 102794, 171668]"
"[7656, 422, 2435, 9424]","[178900, 40692, 204583, 34635, 31481, 150376, 199561, 176494, 209778, 102794]"
"[573, 3783, 2598, 2496]","[34635, 40692, 31481, 73439, 122515, 178900, 102794, 45315, 24508, 176494]"
"[12597, 7529, 1505, 2851]","[34635, 40692, 178900, 31481, 204583, 102794, 73439, 122515, 176494, 28023]"
"[2726, 28, 1276, 14547]","[204583, 178900, 199561, 40692, 34635, 31481, 102794, 219513, 176494, 150376]"
"[468, 12192, 366, 5531]","[31481, 40692, 178900, 34635, 1382, 24508, 73439, 7805, 105, 915]"
"[11980, 2552, 2965, 6539]","[178900, 40692, 31481, 34635, 150376, 102794, 204583, 73439, 176494, 122515]"
"[494, 6628, 10477, 611]","[40692, 31481, 34635, 178900, 204583, 102794, 73439, 122515, 45315, 17133]"
"[2140, 3966, 1691, 867]","[178900, 34635, 40692, 31481, 204583, 28023, 176494, 73439, 122515, 199561]"
"[722, 6488, 2794, 9973]","[178900, 40692, 34635, 204583, 102794, 31481, 150376, 199561, 176494, 73439]"
"[7053, 1439, 5496, 690]","[178900, 40692, 34635, 204583, 102794, 31481, 176494, 150376, 122515, 73439]"
"[5739, 8996, 4891, 11558]","[40692, 34635, 178900, 102794, 204583, 31481, 73439, 150376, 122515, 176494]"
"[5548, 3754, 956, 2440]","[40692, 178900, 34635, 31481, 102794, 204583, 150376, 73439, 122515, 176494]"
"[4318, 2267, 3210, 4384]","[178900, 40692, 31481, 150376, 34635, 28023, 205637, 171668, 204583, 102794]"
"[3104, 11851, 5925, 7024]","[178900, 34635, 40692, 150376, 204583, 102794, 176494, 199561, 140934, 118048]"
"[137, 4418, 9328, 6432]","[204583, 178900, 199561, 219513, 102794, 34635, 205637, 40692, 150376, 176494]"
"[4170, 4193, 6283, 1555]","[178900, 40692, 34635, 204583, 150376, 31481, 199561, 176494, 28023, 171668]"
"[1446, 432, 4294, 1374]","[40692, 178900, 34635, 150376, 31481, 204583, 69789, 53953, 28023, 205637]"
"[1068, 11980, 2526, 3485]","[178900, 40692, 34635, 204583, 31481, 150376, 28023, 102794, 176494, 69789]"
"[9583, 8162, 3059, 1785]","[178900, 150376, 40692, 34635, 102794, 204583, 205637, 199561, 31481, 176494]"
"[8634, 10781, 1529, 9532]","[34635, 40692, 178900, 31481, 73439, 102794, 204583, 150376, 122515, 199561]"
"[2253, 198, 2951, 6086]","[178900, 34635, 40692, 31481, 204583, 150376, 199561, 102794, 176494, 28023]"
"[3167, 273, 2342, 2850]","[40692, 178900, 34635, 150376, 204583, 31481, 205637, 102794, 69789, 171668]"
"[2121, 5218, 3301, 9036]","[102794, 34635, 40692, 178900, 73439, 122515, 150376, 205637, 204583, 216132]"
"[11581, 7057, 1132, 779]","[178900, 40692, 34635, 31481, 204583, 102794, 150376, 205637, 73439, 122515]"
"[4860, 6989, 5174, 6096]","[34635, 40692, 102794, 178900, 31481, 73439, 204583, 122515, 150376, 199561]"
"[3565, 6301, 11005, 515]","[204583, 178900, 34635, 199561, 176494, 40692, 219513, 140934, 31481, 102794]"
"[5090, 13793, 13303, 12653]","[40692, 34635, 178900, 31481, 150376, 25292, 102794, 45315, 73439, 28023]"
"[7549, 961, 5073, 6959]","[40692, 34635, 102794, 178900, 204583, 150376, 73439, 31481, 122515, 199561]"
"[369, 1675, 7312, 12445]","[178900, 40692, 34635, 150376, 204583, 31481, 102794, 28023, 69789, 199561]"
"[8237, 11228, 891, 2892]","[178900, 40692, 34635, 204583, 150376, 102794, 31481, 199561, 176494, 205637]"
"[9502, 12314, 4156, 3414]","[40692, 178900, 34635, 102794, 31481, 150376, 204583, 73439, 122515, 176494]"
"[1403, 253, 7684, 5854]","[178900, 40692, 34635, 204583, 31481, 150376, 172225, 11971, 28023, 140934]"
"[11035, 4940, 9388, 10651]","[178900, 34635, 40692, 102794, 150376, 204583, 73439, 31481, 199561, 122515]"
"[4646, 2443, 14655, 5922]","[178900, 40692, 150376, 31481, 34635, 124708, 205637, 171668, 28023, 209778]"
"[1669, 722, 8289, 5108]","[40692, 178900, 34635, 102794, 150376, 204583, 199561, 205637, 31481, 216132]"
"[13516, 14513, 1612, 650]","[178900, 40692, 34635, 150376, 31481, 205637, 102794, 25292, 171668, 73439]"
"[12947, 2566, 5613, 5646]","[150376, 40692, 178900, 205637, 102794, 34635, 124708, 31481, 133038, 188920]"
"[4846, 7661, 1570, 4536]","[178900, 40692, 34635, 150376, 31481, 204583, 102794, 176494, 73439, 28023]"
"[4234, 1344, 886, 12093]","[178900, 204583, 199561, 34635, 40692, 176494, 150376, 102794, 140934, 31481]"
"[5017, 727, 3897, 1895]","[40692, 178900, 150376, 31481, 34635, 205637, 102794, 124708, 25292, 133038]"
"[5214, 11663, 218, 12758]","[178900, 204583, 34635, 199561, 40692, 176494, 102794, 118048, 140934, 219513]"
"[3320, 10, 8312, 11438]","[40692, 34635, 102794, 31481, 150376, 45315, 178900, 205637, 73439, 25292]"
"[9256, 8948, 8649, 7751]","[178900, 40692, 150376, 34635, 102794, 205637, 204583, 199561, 31481, 176494]"
"[5365, 7395, 12291, 4027]","[40692, 31481, 34635, 178900, 53953, 204583, 150376, 69789, 28023, 25292]"
"[2134, 906, 744, 1684]","[40692, 178900, 34635, 150376, 31481, 102794, 204583, 205637, 45315, 69789]"
"[5331, 856, 6213, 1725]","[178900, 204583, 199561, 34635, 40692, 172225, 140934, 176494, 219513, 150376]"
"[12996, 7938, 2391, 8708]","[40692, 178900, 34635, 31481, 150376, 25292, 102794, 73439, 205637, 122515]"
"[6899, 8538, 13623, 14706]","[178900, 40692, 31481, 34635, 150376, 204583, 102794, 205637, 199561, 124708]"
"[5695, 5671, 14569, 529]","[178900, 199561, 204583, 205637, 40692, 102794, 34635, 150376, 163967, 209778]"
"[11741, 450, 4337, 2489]","[34635, 102794, 178900, 40692, 73439, 150376, 122515, 205637, 31481, 204583]"
"[7787, 5785, 12363, 14513]","[34635, 40692, 102794, 73439, 31481, 178900, 122515, 150376, 45315, 216132]"
"[7797, 146, 2386, 5000]","[40692, 34635, 178900, 102794, 150376, 31481, 73439, 122515, 204583, 205637]"
"[867, 5582, 5090, 1181]","[178900, 40692, 34635, 204583, 102794, 150376, 176494, 199561, 31481, 73439]"
"[1764, 518, 14892, 223]","[178900, 40692, 150376, 34635, 31481, 102794, 204583, 205637, 124708, 73439]"
"[233, 653, 90, 11445]","[178900, 204583, 199561, 34635, 40692, 176494, 102794, 219513, 150376, 209778]"
"[4995, 3710, 11557, 783]","[178900, 40692, 150376, 204583, 34635, 205637, 31481, 199561, 102794, 171668]"
"[101, 14706, 9710, 2233]","[40692, 34635, 178900, 102794, 31481, 150376, 205637, 204583, 73439, 122515]"
"[1899, 4455, 13964, 6566]","[34635, 40692, 178900, 102794, 31481, 73439, 204583, 122515, 150376, 176494]"
"[13286, 2601, 13498, 2048]","[40692, 178900, 31481, 150376, 205637, 124708, 34635, 171668, 102794, 25292]"
"[6327, 12174, 14270, 9549]","[178900, 204583, 34635, 40692, 199561, 176494, 150376, 102794, 31481, 140934]"
"[570, 13546, 3268, 1804]","[40692, 31481, 178900, 205637, 34635, 150376, 102794, 204583, 25292, 73439]"
"[4357, 2608, 1115, 11836]","[178900, 204583, 40692, 34635, 31481, 199561, 176494, 140934, 28023, 11971]"
"[14042, 9055, 7709, 1051]","[178900, 204583, 199561, 34635, 40692, 102794, 118048, 150376, 205637, 176494]"
"[156, 993, 7400, 1149]","[178900, 40692, 34635, 204583, 31481, 176494, 150376, 28023, 102794, 140934]"
"[5035, 6614, 10642, 5899]","[178900, 40692, 34635, 31481, 150376, 209778, 204583, 176494, 199561, 102794]"
"[5968, 8126, 4776, 610]","[178900, 40692, 150376, 31481, 34635, 204583, 205637, 102794, 199561, 124708]"
"[1235, 10397, 925, 904]","[40692, 178900, 31481, 34635, 150376, 102794, 124708, 205637, 204583, 28023]"
"[1984, 4478, 4713, 3705]","[178900, 40692, 34635, 102794, 204583, 31481, 150376, 199561, 73439, 209778]"
"[3441, 8365, 1003, 4662]","[178900, 40692, 31481, 34635, 150376, 205637, 25292, 124708, 102794, 171668]"
"[6349, 2609, 12908, 7726]","[178900, 34635, 204583, 40692, 199561, 102794, 176494, 31481, 150376, 73439]"
"[9523, 11159, 13774, 1020]","[40692, 34635, 178900, 31481, 102794, 150376, 204583, 205637, 73439, 124708]"
"[1099, 12585, 12725, 4957]","[178900, 150376, 40692, 31481, 124708, 205637, 34635, 171668, 25292, 102794]"
"[9601, 2443, 4575, 2385]","[40692, 178900, 150376, 205637, 34635, 171668, 69789, 31481, 204583, 163967]"
"[11890, 14939, 4964, 6341]","[40692, 178900, 34635, 102794, 150376, 73439, 31481, 205637, 25292, 122515]"
"[3915, 63, 2818, 226]","[178900, 150376, 40692, 34635, 205637, 204583, 102794, 31481, 199561, 171668]"
"[6753, 12819, 2010, 543]","[40692, 31481, 34635, 25292, 178900, 102794, 17133, 73439, 25417, 122515]"
"[9329, 11920, 2673, 10504]","[178900, 204583, 34635, 199561, 40692, 176494, 102794, 73439, 31481, 140934]"
"[9601, 9983, 1192, 11585]","[178900, 204583, 40692, 150376, 199561, 34635, 205637, 31481, 172225, 171668]"
"[5227, 11210, 8716, 442]","[178900, 40692, 150376, 34635, 204583, 31481, 205637, 171668, 176494, 28023]"
"[493, 8574, 9658, 12442]","[40692, 34635, 31481, 178900, 204583, 102794, 73439, 28023, 150376, 176494]"
"[2385, 852, 9711, 12596]","[40692, 178900, 34635, 204583, 150376, 31481, 69789, 205637, 171668, 199561]"
"[3379, 3006, 6574, 10692]","[178900, 34635, 40692, 102794, 204583, 150376, 73439, 122515, 176494, 31481]"
"[10403, 12143, 11228, 279]","[178900, 40692, 34635, 204583, 199561, 150376, 31481, 176494, 102794, 28023]"
"[12380, 9069, 8749, 6350]","[178900, 40692, 34635, 150376, 31481, 204583, 102794, 176494, 199561, 28023]"
"[11479, 5077, 7087, 6212]","[178900, 40692, 150376, 34635, 102794, 205637, 31481, 204583, 73439, 124708]"
"[7834, 12626, 9360, 11410]","[178900, 204583, 34635, 40692, 199561, 176494, 31481, 102794, 219513, 118048]"
