group_members,recommendations
"[14020, 7210, 5953, 1216]","[50, 266192, 157969, 172, 183394, 50381, 8217, 176494, 2655, 172225]"
"[1708, 1575, 5524, 3152]","[2452, 2719, 5048, 3737, 50, 2655, 11901, 2386, 327, 2398]"
"[639, 2736, 14228, 2957]","[18602, 8217, 1041, 4390, 31594, 30869, 50, 1382, 172, 20551]"
"[6239, 2068, 6352, 2884]","[18602, 50, 2655, 172, 8217, 327, 30869, 176494, 42215, 1382]"
"[6602, 3138, 5775, 7914]","[266192, 183394, 284083, 312484, 244522, 218603, 176494, 174430, 157969, 185343]"
"[2399, 6643, 5147, 3216]","[266192, 183394, 176494, 50, 157969, 284083, 218603, 244522, 172, 312484]"
"[353, 8038, 1169, 9540]","[266192, 183394, 157969, 284083, 174430, 50, 218603, 172, 176494, 50381]"
"[13194, 11054, 7849, 3866]","[266192, 183394, 185343, 174430, 176494, 312484, 176189, 100901, 180263, 18602]"
"[9441, 8282, 3931, 4055]","[266192, 50, 172, 183394, 284083, 2655, 157969, 176494, 100901, 174430]"
"[890, 162, 193, 7280]","[50, 2655, 172, 8217, 18602, 4390, 42215, 176494, 266192, 171499]"
"[8348, 4179, 6937, 4065]","[266192, 183394, 174430, 284083, 185343, 176494, 312484, 180263, 100901, 218603]"
"[6967, 7322, 11907, 3593]","[50, 266192, 172, 2655, 157969, 183394, 176494, 18602, 100901, 284083]"
"[11087, 747, 2808, 4605]","[50, 2655, 8217, 18602, 172, 266192, 176494, 4390, 372, 183394]"
"[3391, 1930, 510, 2322]","[266192, 183394, 176494, 284083, 174430, 218603, 312484, 50, 157969, 185343]"
"[5592, 4006, 3793, 349]","[266192, 183394, 50, 176494, 218603, 2655, 244522, 172, 284083, 8217]"
"[4906, 8595, 8925, 11992]","[172, 50, 266192, 157969, 2655, 176494, 183394, 174430, 284083, 218603]"
"[2885, 13702, 3160, 2734]","[50, 2452, 172, 2655, 2719, 266192, 157969, 172225, 50381, 327]"
"[11643, 14941, 8220, 4367]","[266192, 183394, 284083, 50, 176494, 209778, 218603, 244522, 2655, 2452]"
"[6629, 14562, 3231, 14790]","[50, 157969, 266192, 172, 2655, 183394, 50381, 284083, 218603, 176494]"
"[8122, 3337, 10508, 6825]","[266192, 183394, 50, 174430, 157969, 2655, 172, 284083, 218603, 176494]"
"[7336, 2794, 1391, 13033]","[266192, 183394, 176494, 174430, 2655, 284083, 50, 172, 209778, 157969]"
"[7128, 12292, 4202, 6384]","[266192, 183394, 50, 176494, 2655, 174430, 18602, 172, 284083, 100901]"
"[3051, 4080, 12667, 3118]","[50, 157969, 172, 50381, 2655, 266192, 172225, 284083, 209778, 155362]"
"[4527, 4573, 1611, 4669]","[266192, 284083, 50, 174430, 183394, 157969, 209778, 244522, 100901, 180263]"
"[3164, 608, 10475, 5195]","[183394, 266192, 312484, 184921, 284083, 185343, 218603, 176494, 174430, 244522]"
"[4469, 10209, 40, 11753]","[50, 157969, 50381, 266192, 172225, 172, 155362, 2655, 372, 8217]"
"[1569, 1635, 14893, 14522]","[50, 2655, 18602, 174430, 8217, 176189, 266192, 100901, 172, 10640]"
"[7447, 6134, 4065, 5667]","[266192, 183394, 50, 174430, 157969, 284083, 176494, 218603, 2655, 209778]"
"[9676, 9520, 11502, 4721]","[183394, 18602, 174430, 266192, 2655, 185343, 50, 284083, 115746, 218603]"
"[10645, 2947, 4483, 3144]","[50, 172, 2655, 18602, 266192, 8217, 157969, 176494, 183394, 100901]"
"[3626, 8838, 4007, 280]","[50, 266192, 157969, 172, 174430, 2655, 284083, 183394, 50381, 171668]"
"[6707, 4298, 7757, 7582]","[174430, 183394, 185343, 266192, 176189, 180263, 284083, 199042, 312484, 222509]"
"[9953, 2539, 3074, 6]","[50, 266192, 172, 183394, 157969, 284083, 2655, 18602, 8217, 176494]"
"[5578, 734, 2192, 1352]","[266192, 50, 183394, 244522, 284083, 2655, 172, 176494, 157969, 209778]"
"[13640, 8111, 437, 4113]","[172, 50, 2655, 18602, 176494, 8217, 266192, 157969, 183394, 42215]"
"[12904, 2807, 11509, 2259]","[50, 266192, 172, 172225, 157969, 2655, 176494, 372, 183394, 8217]"
"[2917, 8949, 13034, 13144]","[50, 266192, 157969, 174430, 2655, 172, 100901, 8217, 183394, 176494]"
"[9755, 4722, 5564, 5194]","[266192, 183394, 284083, 218603, 176494, 50, 244522, 312484, 174430, 2655]"
"[4694, 5160, 7259, 4120]","[266192, 183394, 176494, 174430, 312484, 185343, 157969, 218603, 244522, 284083]"
"[117, 1241, 3897, 106]","[50, 266192, 2655, 172, 183394, 8217, 176494, 244522, 18602, 218603]"
"[10407, 8078, 10443, 2813]","[18602, 50, 2655, 183394, 266192, 172, 176494, 8217, 157969, 218603]"
"[13453, 1154, 5787, 8555]","[266192, 209778, 174430, 50, 100901, 284083, 183394, 2655, 157969, 176494]"
"[10051, 14656, 2884, 6352]","[50, 18602, 8217, 30869, 172, 1382, 4390, 31594, 2655, 8989]"
"[12823, 5472, 1427, 7310]","[172, 50, 2655, 157969, 266192, 176494, 18602, 8217, 174430, 209778]"
"[8268, 5929, 1533, 8217]","[183394, 266192, 18602, 50, 176494, 2655, 218603, 312484, 284083, 244522]"
"[143, 4857, 7406, 7541]","[50, 18602, 172, 2655, 8217, 20551, 31594, 157969, 266192, 50381]"
"[12160, 9717, 3450, 4166]","[157969, 50, 266192, 172, 2655, 50381, 183394, 155362, 284083, 172225]"
"[6031, 1252, 11658, 9536]","[50, 2655, 8217, 18602, 172, 31594, 30869, 4390, 2398, 2719]"
"[9953, 3074, 822, 6150]","[50, 2655, 266192, 18602, 172, 157969, 8217, 176494, 183394, 174430]"
"[6241, 5624, 8401, 9024]","[50, 172, 2655, 266192, 157969, 50381, 8217, 172225, 42215, 2398]"
"[11676, 7711, 1496, 9337]","[266192, 50, 157969, 172225, 172, 183394, 284083, 50381, 2655, 176494]"
"[862, 5396, 8677, 2902]","[18602, 2655, 50, 8217, 172, 20551, 327, 31594, 2452, 4390]"
"[1154, 3275, 6363, 1925]","[266192, 183394, 50, 176494, 172, 18602, 2655, 174430, 284083, 218603]"
"[8429, 297, 7486, 128]","[266192, 50, 183394, 176494, 172, 2655, 157969, 218603, 18602, 8217]"
"[6956, 9536, 1252, 6031]","[50, 2655, 172, 266192, 8217, 18602, 157969, 100901, 176494, 183394]"
"[12023, 6489, 11190, 1205]","[50, 172, 2655, 18602, 266192, 8217, 176494, 157969, 183394, 100901]"
"[13500, 8877, 2504, 10541]","[157969, 50381, 155362, 50, 172, 139030, 172225, 2655, 171668, 174430]"
"[1336, 13150, 14792, 601]","[18602, 8217, 50, 4390, 2655, 20551, 31594, 30869, 60, 172]"
"[7619, 11781, 2655, 14292]","[266192, 174430, 176189, 183394, 180263, 284083, 199042, 155068, 157969, 185343]"
"[9921, 2062, 13241, 815]","[50, 266192, 172225, 157969, 183394, 284083, 50381, 172, 244522, 2655]"
"[8063, 12834, 4016, 11892]","[50, 2655, 172, 8217, 18602, 2398, 31594, 4390, 13004, 2719]"
"[9068, 11509, 12904, 9855]","[50, 172, 157969, 266192, 2655, 172225, 50381, 176494, 8217, 2452]"
"[2440, 2319, 4801, 2268]","[50, 2452, 50381, 172, 2719, 2655, 327, 8217, 157969, 5048]"
"[7847, 3970, 2059, 8584]","[266192, 183394, 50, 284083, 244522, 218603, 176494, 157969, 312484, 174430]"
"[6346, 13227, 8744, 844]","[50, 172, 2655, 8217, 157969, 50381, 18602, 266192, 2398, 31594]"
"[307, 6967, 4188, 10664]","[50, 2655, 157969, 174430, 266192, 172, 183394, 284083, 100901, 18602]"
"[5689, 3079, 5329, 5386]","[266192, 183394, 218603, 176494, 284083, 312484, 174430, 185343, 157969, 244522]"
"[10166, 7312, 8281, 68]","[266192, 183394, 284083, 174430, 157969, 199042, 209778, 218603, 312484, 180263]"
"[2995, 324, 7547, 1777]","[50, 2655, 172, 2719, 2452, 8217, 4390, 1382, 327, 30869]"
"[7232, 10840, 429, 1726]","[50, 266192, 157969, 172225, 50381, 172, 284083, 174430, 171668, 209778]"
"[748, 554, 10202, 9598]","[50, 2655, 8217, 2719, 4390, 2452, 18602, 528, 30869, 172]"
"[8580, 3086, 12308, 7863]","[266192, 157969, 183394, 50, 284083, 218603, 176494, 172, 2655, 172225]"
"[7014, 1164, 3648, 11140]","[266192, 50, 157969, 172225, 183394, 284083, 50381, 172, 174430, 171668]"
"[7757, 5731, 7087, 10221]","[174430, 183394, 266192, 180263, 284083, 176189, 209778, 185343, 199042, 100901]"
"[3158, 4692, 10508, 6825]","[266192, 183394, 157969, 50, 284083, 174430, 172, 218603, 2655, 50381]"
"[11262, 14073, 6405, 12797]","[10640, 50, 15985, 20551, 2655, 2025, 8217, 18602, 7479, 172]"
"[7956, 9146, 2143, 12859]","[183394, 266192, 284083, 312484, 174430, 218603, 244522, 209778, 176494, 185343]"
"[14020, 8388, 9793, 10735]","[18602, 50, 8217, 2655, 172, 4390, 30869, 176494, 2452, 266192]"
"[3795, 2326, 8147, 13247]","[266192, 50, 157969, 183394, 172225, 244522, 284083, 50381, 172, 174430]"
"[8108, 9411, 9560, 10726]","[266192, 50, 183394, 176494, 2655, 8217, 218603, 172, 18602, 157969]"
"[6562, 726, 7287, 2299]","[266192, 50, 172, 2655, 284083, 176494, 157969, 183394, 174430, 209778]"
"[8747, 7436, 7322, 8635]","[50, 172225, 157969, 172, 50381, 266192, 284083, 2655, 244522, 209778]"
"[5311, 2785, 13764, 3951]","[50, 172, 2655, 157969, 8217, 266192, 18602, 50381, 100901, 174430]"
"[7753, 3441, 294, 13451]","[50, 172, 2655, 266192, 8217, 157969, 18602, 176494, 50381, 218603]"
"[4622, 2309, 3317, 13640]","[2655, 50, 18602, 172, 8217, 266192, 176494, 31594, 100901, 183394]"
"[1344, 564, 2658, 734]","[50, 266192, 172, 157969, 2655, 284083, 50381, 244522, 172225, 209778]"
"[6057, 12041, 4216, 7139]","[266192, 183394, 284083, 50, 218603, 176494, 244522, 157969, 312484, 172]"
"[1065, 1310, 12300, 3927]","[266192, 50, 157969, 174430, 183394, 176494, 172, 2655, 284083, 171668]"
"[4017, 6957, 13062, 10827]","[157969, 266192, 174430, 50, 284083, 183394, 50381, 172, 2655, 155362]"
"[1992, 1982, 1135, 1019]","[18602, 172, 50, 2655, 8217, 176494, 20551, 31594, 266192, 42215]"
"[4257, 2562, 831, 1739]","[18602, 183394, 20551, 266192, 176494, 8217, 185343, 2655, 174430, 172]"
"[11616, 6876, 3487, 10190]","[50, 18602, 2655, 8217, 172, 266192, 20551, 31594, 174430, 100901]"
"[4992, 2302, 1493, 2033]","[266192, 183394, 176494, 157969, 218603, 284083, 50, 244522, 174430, 312484]"
"[2302, 2081, 3483, 2598]","[266192, 174430, 183394, 50, 157969, 2655, 100901, 284083, 172, 176494]"
"[3972, 6736, 11475, 2709]","[18602, 50, 2655, 172, 183394, 266192, 8217, 157969, 176494, 20551]"
"[2992, 10124, 12466, 4798]","[50, 2655, 18602, 115746, 174430, 100901, 8217, 172, 284083, 50381]"
"[13897, 13319, 7733, 11871]","[183394, 266192, 185343, 174430, 312484, 176494, 284083, 180263, 218603, 176189]"
"[432, 643, 204, 5047]","[50, 172, 2655, 18602, 176494, 8217, 266192, 157969, 20551, 100901]"
"[7616, 4720, 7139, 5922]","[266192, 183394, 284083, 244522, 50, 245654, 2655, 218603, 209778, 2452]"
"[1907, 12777, 885, 6167]","[18602, 2655, 50, 172, 157969, 174430, 20551, 8217, 266192, 183394]"
"[663, 1204, 3212, 2435]","[266192, 50, 284083, 209778, 172225, 157969, 2655, 2452, 244522, 172]"
"[2329, 8052, 12859, 12058]","[50, 266192, 157969, 172225, 50381, 172, 183394, 284083, 155362, 218603]"
"[5447, 14843, 13821, 862]","[18602, 50, 8217, 172, 2655, 4390, 31594, 20551, 327, 176494]"
"[2552, 9331, 4055, 6140]","[50, 2655, 172, 18602, 157969, 266192, 8217, 176494, 100901, 2452]"
"[1468, 12748, 1220, 3441]","[50, 18602, 2655, 20551, 8217, 172, 31594, 196, 2398, 115746]"
"[13694, 2644, 778, 4188]","[174430, 266192, 183394, 157969, 180263, 284083, 176189, 100901, 115746, 185343]"
"[5000, 10627, 9220, 40]","[50, 157969, 50381, 172, 172225, 155362, 266192, 2655, 8217, 139030]"
"[4474, 1669, 14881, 12869]","[50, 157969, 50381, 266192, 172225, 174430, 155362, 2655, 172, 2452]"
"[5897, 877, 5082, 860]","[266192, 183394, 50, 176494, 244522, 218603, 284083, 157969, 312484, 172]"
"[10451, 6876, 7210, 5779]","[266192, 50, 183394, 172, 157969, 2655, 176494, 18602, 174430, 284083]"
"[435, 3075, 3303, 659]","[266192, 50, 183394, 244522, 176494, 284083, 218603, 157969, 172225, 2655]"
"[8531, 4858, 403, 2686]","[50, 2655, 172, 327, 8217, 2452, 18602, 42215, 30869, 4390]"
"[14140, 11721, 9220, 7850]","[172225, 50, 50381, 157969, 266192, 172, 2452, 284083, 155362, 2655]"
"[13247, 1917, 8009, 10878]","[266192, 50, 157969, 172, 183394, 284083, 2655, 176494, 50381, 174430]"
"[1042, 1560, 1165, 7146]","[50, 172, 18602, 2655, 8217, 31594, 20551, 42215, 157969, 30869]"
"[4250, 8368, 8490, 871]","[266192, 183394, 284083, 312484, 174430, 218603, 244522, 199042, 185343, 184921]"
"[8008, 9465, 2143, 6461]","[266192, 183394, 312484, 244522, 284083, 185343, 174430, 176494, 180263, 218603]"
"[5251, 11835, 12332, 3558]","[266192, 174430, 183394, 209778, 176494, 185343, 180263, 284083, 157969, 176189]"
"[8595, 8503, 13958, 13640]","[50, 157969, 172, 50381, 266192, 174430, 2655, 155362, 171668, 284083]"
"[5388, 8859, 1763, 6036]","[266192, 50, 157969, 183394, 174430, 2655, 172, 176494, 100901, 284083]"
"[415, 10469, 2656, 850]","[50, 18602, 8217, 2655, 172, 30869, 4390, 31594, 13004, 20551]"
"[8531, 403, 2762, 2686]","[50, 2452, 172, 327, 2655, 50381, 2719, 2398, 157969, 8217]"
"[2748, 7773, 9325, 2203]","[266192, 50, 244522, 183394, 176494, 284083, 245654, 2655, 209778, 218603]"
"[276, 6239, 2068, 13376]","[50, 18602, 2655, 172, 8217, 266192, 176494, 2452, 327, 31594]"
"[2930, 10554, 12477, 1552]","[50, 2655, 18602, 8217, 172, 4390, 30869, 176494, 42215, 31594]"
"[6471, 5512, 10333, 1711]","[50, 18602, 8217, 172, 20551, 31594, 2655, 30869, 2398, 257]"
"[5661, 1568, 4797, 9911]","[18602, 2655, 50, 172, 8217, 20551, 176494, 157969, 4390, 31594]"
"[9485, 8677, 13821, 8985]","[2655, 50, 18602, 172, 8217, 4390, 31594, 20551, 30869, 42215]"
"[2051, 6435, 8053, 5253]","[266192, 50, 183394, 176494, 172, 157969, 2655, 218603, 174430, 18602]"
"[3932, 124, 6346, 8503]","[50, 172, 2655, 266192, 157969, 8217, 50381, 18602, 284083, 176494]"
"[8827, 6463, 12060, 14129]","[50, 2655, 172, 2719, 266192, 2452, 327, 284083, 209778, 8217]"
"[13447, 5607, 1301, 6783]","[266192, 157969, 50, 174430, 284083, 183394, 172225, 50381, 209778, 2655]"
"[12976, 13667, 7921, 6469]","[115746, 20551, 18602, 50, 2655, 10640, 8217, 15985, 172, 31594]"
"[13583, 9446, 2926, 640]","[266192, 50, 284083, 183394, 244522, 157969, 50381, 174430, 172, 2655]"
"[9694, 12505, 3876, 7197]","[266192, 183394, 176494, 50, 157969, 218603, 2655, 172, 18602, 174430]"
"[1995, 962, 989, 10000]","[266192, 183394, 174430, 284083, 244522, 185343, 100901, 176494, 209778, 180263]"
"[5168, 651, 9776, 6706]","[266192, 183394, 176494, 50, 209778, 157969, 284083, 174430, 2655, 218603]"
"[6181, 9755, 7951, 7240]","[266192, 183394, 2655, 50, 174430, 18602, 172, 157969, 176494, 284083]"
"[9325, 2748, 687, 4513]","[50, 172, 266192, 2655, 176494, 18602, 183394, 157969, 8217, 218603]"
"[8895, 499, 7162, 794]","[50, 172, 157969, 2655, 266192, 50381, 8217, 176494, 18602, 174430]"
"[7197, 6643, 6240, 2797]","[266192, 183394, 284083, 218603, 176494, 209778, 244522, 50, 157969, 174430]"
"[2601, 5661, 5627, 6953]","[2655, 172, 50, 157969, 174430, 266192, 18602, 284083, 176494, 183394]"
"[4080, 8960, 10607, 5308]","[50, 266192, 2655, 172, 18602, 183394, 176494, 8217, 157969, 244522]"
"[4527, 6825, 9658, 5456]","[266192, 284083, 174430, 183394, 209778, 157969, 50, 180263, 100901, 218603]"
"[1352, 734, 774, 10021]","[50, 172, 2655, 18602, 8217, 327, 42215, 157969, 266192, 2452]"
"[9053, 3657, 12449, 4473]","[266192, 183394, 284083, 174430, 50, 180263, 244522, 209778, 176189, 185343]"
"[176, 5689, 6642, 3597]","[183394, 266192, 218603, 176494, 157969, 284083, 312484, 174430, 185343, 184921]"
"[1696, 8255, 12962, 1796]","[172, 50, 2655, 157969, 8217, 42215, 139030, 50381, 20551, 31594]"
"[1799, 4016, 3844, 9853]","[50, 172, 2655, 8217, 18602, 42215, 327, 30869, 1382, 13004]"
"[6102, 197, 11723, 8480]","[50, 2655, 172, 18602, 8217, 266192, 157969, 176494, 183394, 50381]"
"[12917, 5118, 11715, 11372]","[50, 266192, 284083, 244522, 172, 209778, 157969, 2655, 176494, 183394]"
"[4973, 9575, 12602, 14668]","[50, 50381, 157969, 172, 266192, 2655, 174430, 8217, 171668, 284083]"
"[13172, 11357, 8285, 2083]","[50, 172, 2655, 8217, 18602, 157969, 327, 50381, 31594, 266192]"
"[6254, 9934, 3829, 271]","[266192, 183394, 176494, 174430, 18602, 284083, 2655, 50, 218603, 312484]"
"[1510, 1057, 8056, 14091]","[987, 586, 196, 1513, 2259, 50, 2398, 4168, 798, 2238]"
"[364, 9560, 7283, 12623]","[266192, 183394, 157969, 50, 176494, 218603, 172, 8217, 184921, 205398]"
"[2664, 622, 5544, 2023]","[266192, 50, 157969, 284083, 183394, 174430, 172, 209778, 244522, 176494]"
"[2168, 7308, 6240, 9694]","[266192, 183394, 176494, 284083, 50, 157969, 218603, 174430, 244522, 172]"
"[2119, 7087, 3472, 2215]","[266192, 284083, 157969, 174430, 50, 183394, 209778, 244522, 100901, 172225]"
"[1087, 6595, 6708, 626]","[284083, 209778, 266192, 183394, 174430, 100901, 244522, 218603, 2655, 176494]"
"[3070, 4145, 8712, 1310]","[157969, 266192, 174430, 50, 172, 183394, 2655, 176494, 218603, 284083]"
"[4585, 3284, 360, 10443]","[183394, 266192, 176494, 157969, 174430, 218603, 50, 2655, 312484, 284083]"
"[8352, 5701, 5900, 13658]","[174430, 266192, 180263, 176189, 284083, 183394, 209778, 100901, 199042, 157969]"
"[6363, 2165, 5015, 3269]","[266192, 183394, 176494, 174430, 157969, 244522, 284083, 218603, 185343, 312484]"
"[2513, 11920, 763, 11643]","[50, 2655, 172, 2452, 209778, 157969, 327, 284083, 50381, 266192]"
"[5061, 4867, 2137, 143]","[266192, 183394, 50, 176494, 157969, 284083, 174430, 218603, 244522, 172]"
"[13561, 13222, 13141, 2258]","[266192, 174430, 183394, 18602, 50, 8217, 2655, 185343, 172, 115746]"
"[5182, 993, 3215, 8088]","[266192, 183394, 174430, 157969, 284083, 180263, 199042, 185343, 172225, 176189]"
"[344, 6357, 6857, 13071]","[266192, 50, 176494, 2655, 183394, 172, 284083, 218603, 244522, 157969]"
"[11030, 1476, 8213, 1962]","[266192, 50, 183394, 176494, 2655, 172, 157969, 18602, 218603, 8217]"
"[10021, 7946, 9879, 4813]","[18602, 20551, 2655, 172, 50, 8217, 157969, 31594, 176494, 4390]"
"[3406, 4655, 7287, 1487]","[266192, 183394, 50, 157969, 176494, 174430, 284083, 218603, 172225, 2655]"
"[11698, 13150, 8330, 1651]","[50, 2655, 172, 18602, 8217, 4390, 176494, 30869, 266192, 20551]"
"[13148, 13517, 14392, 10679]","[50, 172, 8217, 18602, 2655, 50381, 266192, 157969, 31594, 2398]"
"[4377, 6568, 1194, 382]","[50, 2655, 4390, 8217, 18602, 172, 30869, 2719, 176494, 2452]"
"[5037, 3372, 4058, 9063]","[266192, 50, 172, 157969, 183394, 2655, 284083, 174430, 176494, 218603]"
"[7398, 3362, 1993, 2868]","[18602, 172, 50, 2655, 20551, 8217, 157969, 266192, 31594, 174430]"
"[9744, 202, 7847, 941]","[266192, 284083, 183394, 209778, 244522, 174430, 180263, 199042, 218603, 157969]"
"[7319, 11440, 5110, 3522]","[266192, 183394, 50, 284083, 157969, 174430, 218603, 176494, 244522, 172]"
"[14850, 2329, 10351, 12975]","[266192, 183394, 50, 172225, 157969, 284083, 50381, 218603, 244522, 172]"
"[6299, 1019, 4024, 846]","[18602, 2655, 8217, 50, 4390, 31594, 172, 30869, 20551, 13004]"
"[6199, 2177, 8192, 10488]","[266192, 50, 176494, 183394, 157969, 172, 2655, 244522, 174430, 100901]"
"[9560, 6704, 2187, 2813]","[266192, 183394, 284083, 174430, 157969, 218603, 185343, 312484, 50, 176494]"
"[13461, 7123, 4617, 4759]","[174430, 157969, 266192, 284083, 209778, 180263, 199042, 50, 2655, 50381]"
"[2594, 11220, 3903, 14292]","[266192, 174430, 157969, 50, 183394, 176189, 176494, 172, 284083, 100901]"
"[5173, 1615, 5216, 1098]","[266192, 183394, 50, 176494, 244522, 218603, 284083, 312484, 157969, 172]"
"[0, 4305, 5368, 3459]","[266192, 284083, 183394, 50, 174430, 2655, 209778, 157969, 218603, 172]"
"[2470, 3216, 5147, 2168]","[266192, 183394, 157969, 176494, 50, 174430, 218603, 284083, 312484, 172]"
"[14709, 5469, 3498, 2905]","[174430, 183394, 266192, 185343, 115746, 284083, 18602, 180263, 62227, 200680]"
"[6684, 140, 9631, 188]","[266192, 183394, 176494, 50, 157969, 2655, 218603, 172, 284083, 244522]"
"[11727, 5922, 8723, 1739]","[50, 266192, 183394, 18602, 8217, 2655, 284083, 218603, 174430, 172]"
"[3730, 7088, 2795, 6721]","[50, 266192, 157969, 172225, 172, 50381, 2655, 2452, 183394, 218603]"
"[10029, 1615, 7346, 5216]","[266192, 50, 183394, 176494, 244522, 172, 2655, 218603, 8217, 157969]"
"[6238, 782, 5106, 11219]","[266192, 284083, 174430, 157969, 183394, 209778, 199042, 172225, 180263, 171668]"
"[7333, 5953, 7880, 6835]","[266192, 183394, 157969, 50, 284083, 174430, 218603, 176494, 172, 2655]"
"[10497, 2359, 12136, 2953]","[50, 2655, 172, 266192, 8217, 2452, 100901, 157969, 18602, 176494]"
"[11448, 10369, 845, 550]","[50, 8217, 172, 30869, 18602, 4390, 2655, 42215, 8989, 31594]"
"[2427, 14130, 7903, 719]","[50, 2655, 157969, 174430, 50381, 172, 209778, 100901, 284083, 266192]"
"[4194, 460, 4582, 6489]","[266192, 183394, 176494, 18602, 50, 8217, 172, 312484, 218603, 185343]"
"[13765, 14020, 4720, 9327]","[50, 266192, 18602, 8217, 172, 183394, 2655, 176494, 157969, 174430]"
"[14571, 6595, 4749, 11703]","[284083, 266192, 209778, 183394, 174430, 199042, 180263, 157969, 218603, 244522]"
"[1627, 7895, 3391, 9631]","[157969, 50, 266192, 172, 284083, 176494, 2655, 172225, 174430, 50381]"
"[8845, 10486, 885, 2985]","[18602, 50, 8217, 172, 2655, 20551, 31594, 30869, 4390, 13004]"
"[5926, 161, 855, 2072]","[266192, 244522, 183394, 284083, 50, 245654, 176494, 218603, 2655, 209778]"
"[14043, 8950, 473, 6959]","[172, 50, 327, 8217, 2655, 18602, 20551, 157969, 139030, 50381]"
"[2620, 3626, 7014, 12863]","[50, 266192, 284083, 157969, 172, 2655, 50381, 172225, 183394, 209778]"
"[12631, 859, 11406, 8308]","[266192, 157969, 50, 183394, 284083, 172225, 176494, 172, 209778, 174430]"
"[317, 235, 5929, 1203]","[266192, 50, 2655, 183394, 284083, 176494, 218603, 209778, 172, 244522]"
"[5245, 8284, 2436, 5530]","[174430, 183394, 266192, 185343, 180263, 284083, 176189, 209778, 199042, 157969]"
"[2454, 435, 3984, 9694]","[266192, 176494, 50, 183394, 2655, 172, 244522, 218603, 209778, 284083]"
"[11140, 2774, 13738, 12755]","[157969, 174430, 266192, 284083, 209778, 180263, 50381, 172225, 155362, 199042]"
"[2795, 9491, 751, 461]","[172225, 50381, 157969, 50, 155362, 266192, 2452, 284083, 172, 183394]"
"[2373, 2636, 259, 4514]","[266192, 50, 183394, 2655, 176494, 244522, 18602, 172, 8217, 100901]"
"[11406, 7259, 12971, 11987]","[266192, 183394, 284083, 174430, 209778, 199042, 180263, 312484, 218603, 157969]"
"[7401, 8147, 1917, 12614]","[266192, 157969, 50, 183394, 176494, 172225, 284083, 244522, 172, 218603]"
"[11278, 4350, 5759, 2237]","[266192, 183394, 284083, 174430, 157969, 244522, 218603, 209778, 176494, 50]"
"[8248, 8480, 9195, 6102]","[18602, 2655, 50, 172, 8217, 266192, 174430, 183394, 100901, 176494]"
"[7606, 7662, 6072, 1669]","[174430, 266192, 183394, 157969, 2655, 50, 284083, 100901, 18602, 172]"
"[7828, 2400, 7997, 11632]","[50, 2655, 266192, 18602, 172, 8217, 183394, 157969, 176494, 100901]"
"[3570, 9268, 5412, 2614]","[266192, 183394, 284083, 244522, 209778, 176494, 50, 218603, 174430, 157969]"
"[801, 9888, 13, 8124]","[174430, 183394, 266192, 284083, 209778, 180263, 100901, 185343, 2655, 176494]"
"[2707, 3953, 8702, 7638]","[2655, 50, 18602, 8217, 31594, 115746, 4390, 172, 100901, 25021]"
"[4202, 8429, 11862, 3554]","[174430, 183394, 266192, 284083, 2655, 209778, 157969, 100901, 50, 176494]"
"[6670, 12917, 1685, 5616]","[50, 266192, 2655, 172, 157969, 176494, 284083, 183394, 218603, 244522]"
"[6173, 10553, 7110, 4]","[50, 172, 8217, 2655, 266192, 18602, 30869, 176494, 4390, 244522]"
"[2444, 1763, 4070, 499]","[172, 50, 2655, 18602, 266192, 183394, 157969, 8217, 176494, 174430]"
"[162, 14718, 3759, 6179]","[50, 2655, 266192, 172, 176494, 18602, 8217, 2719, 2452, 183394]"
"[12991, 229, 2474, 2274]","[266192, 174430, 183394, 157969, 50, 176189, 284083, 100901, 180263, 155068]"
"[2876, 10030, 568, 10312]","[266192, 183394, 50, 157969, 172, 176494, 284083, 218603, 2655, 174430]"
"[3285, 2071, 1242, 2791]","[18602, 8217, 50, 266192, 176494, 2655, 172, 30869, 4390, 20551]"
"[828, 9425, 11401, 3890]","[50, 172, 157969, 266192, 2655, 176494, 284083, 218603, 50381, 172225]"
"[5677, 660, 4826, 814]","[50, 266192, 172, 2655, 8217, 18602, 157969, 100901, 284083, 183394]"
"[886, 1479, 10948, 9325]","[266192, 50, 183394, 284083, 157969, 172, 176494, 209778, 174430, 244522]"
"[5422, 3534, 9131, 7792]","[18602, 2655, 172, 50, 176494, 183394, 266192, 8217, 218603, 157969]"
"[14656, 1842, 1947, 13376]","[50, 172, 8217, 18602, 2655, 2398, 31594, 30869, 257, 4390]"
"[3637, 3801, 8948, 10160]","[183394, 266192, 18602, 176494, 50, 8217, 185343, 172, 312484, 2655]"
"[5958, 2636, 6543, 1342]","[266192, 183394, 174430, 312484, 185343, 284083, 244522, 176494, 218603, 50]"
"[6179, 7280, 5521, 3574]","[266192, 183394, 176494, 50, 157969, 218603, 172225, 172, 284083, 2655]"
"[124, 1301, 13640, 11461]","[50, 172, 157969, 172225, 50381, 2655, 2452, 266192, 327, 284083]"
"[8346, 4530, 3921, 9063]","[266192, 183394, 176494, 50, 157969, 284083, 218603, 244522, 312484, 172]"
"[3984, 7197, 6643, 9515]","[266192, 183394, 176494, 50, 284083, 218603, 157969, 2655, 209778, 174430]"
